Название видеоролика;Описание;Количество просмотров;Url видеоролика
Художественная гимнастика. Уфа. Анисимова Екатерина. соревнования в Шакше 6 сентября 2014г.;;1109;https://www.youtube.com/watch?v=tpr0ymg0QV4
"Выступление по художественной гимнастике, спорткомплекс ""Спарта"", Сургут 11.10 2014г";"Выступление по художественной гимнастике, Сургут 2014, спорткомплекс ""Спарта""";983;https://www.youtube.com/watch?v=_KDAdPlm8uk
Baby Cup по художественной гимнастике. Минск 2013.;БЕЛТА: Традиционный турнир Baby Cup по художественной гимнастике прошел в Минске. Около 300 юных гимнасток в...;22933;https://www.youtube.com/watch?v=wi7qXGTr6lE
Первенство Кишинева по художественной гимнастике ноябрь 2014;;782;https://www.youtube.com/watch?v=mfgmsfzwpOE
ДЮСШ № 9 Художественная гимнастика;г.Иваново 27.12.12.;2181;https://www.youtube.com/watch?v=QnZQnSFkerk
Аверина Арина, лента. Гран-При 2016. Художественная гимнастика;Rhythmic Gymnastics, художественная гимнастика.;7729;https://www.youtube.com/watch?v=KiBDlCiCy-4
Выступление с обручем. Художественная гимнастика;Выполнение нормативов и сдача на разряд самых маленьких гимнасток. http://travelskid.com/ Выступление юных гимнасто...;1021;https://www.youtube.com/watch?v=2eD6Ttn1UnU
Художественная гимнастика. Кувырок из мостика;на ночь глядя тренируется на диване. На полу твердо.;40031;https://www.youtube.com/watch?v=-o093kTF86E
Шоу звезд мировой художественной гимнастики, Минск, 2014;Арина Шарапа и Тео.;3281;https://www.youtube.com/watch?v=oHOYvS-s5eA
Соревнования по художественной гимнастике в Рязани;;2186;https://www.youtube.com/watch?v=6UhBbs87LOM
В Самаре прошли соревнования по художественной гимнастике;В них приняли участие более трёхсот воспитанниц спортивных школ Москвы, Уфы, Бирска и Самарской области....;173;https://www.youtube.com/watch?v=uxxZASeVPhM
Художественная гимнастика херсон;Коваленко София.;1815;https://www.youtube.com/watch?v=7SuTtPGAihM
Шпагат за пять минут в день!;http://бсшпагат.рф - Курс по растяжке, осанке и шпагату Дружочек! Подписывайся на канал: https://www.youtube.com/channel/UCwybNrrnK...;2057440;https://www.youtube.com/watch?v=M5190By7h5Q
Гимнастика;Алга алга.;41;https://www.youtube.com/watch?v=wDxzccvkPkE
